NumAromaticRings,fr_guanido,BCUT2D_CHGHI,PEOE_VSA9,SMR_VSA7,PEOE_VSA14,SMR_VSA5,FpDensityMorgan3,fr_Imine,fr_NH2,BCUT2D_MWHI,fr_allylic_oxid,EState_VSA4,EState_VSA3,BCUT2D_LOGPHI,SMR_VSA8,EState_VSA5,FpDensityMorgan1,BCUT2D_MWLOW,NumRadicalElectrons,PEOE_VSA2,fr_Nhpyrrole,fr_NH1,PEOE_VSA5,Chi3n,fr_Al_OH,BCUT2D_MRLOW,SMR_VSA2,SlogP_VSA11,BCUT2D_LOGPLOW,NOCount,Chi1,NumSaturatedCarbocycles,TPSA,fr_ArN,NumHeteroatoms,VSA_EState1,NumAromaticCarbocycles,PEOE_VSA10,fr_halogen,EState_VSA6,fr_dihydropyridine,Chi2n,MaxPartialCharge,VSA_EState8,SMR_VSA9,BCUT2D_MRHI,fr_aldehyde,Kappa2,PEOE_VSA11,PEOE_VSA7,SlogP_VSA7,NumHDonors,fr_C_O,MaxAbsPartialCharge,Chi2v,SMR_VSA3,SlogP_VSA2,EState_VSA2,EState_VSA7,SlogP_VSA9,EState_VSA8,Chi0n,fr_C_O_noCOO,Chi1v,VSA_EState3,Chi0,LabuteASA,SlogP_VSA12,SMR_VSA1,Class
0,-0.6007389359518877,-0.42030671203228126,-0.7028599232273477,0.4819218523123872,0.08162005031590813,0.0760587880533334,0.037610601562205165,-0.22982425662640846,0.1440991532260167,0.45865758034153653,-0.07055221046584763,-0.2819144732392853,0.3142823762858283,0.30532848273420177,0.375771212166088,0.6413667022995806,0.6448783491666835,0.3022207520959503,0.2959922854116707,0.16512091921019018,-0.35972571560407085,0.16006006874771156,0.42577663783378933,-0.6450664860075129,-0.12678752972002852,1.4348626387343577,-0.57109581246227,-0.8295991438810545,-0.5390877990892009,0.2981530513453358,-0.6671532654596445,-0.06408586257934126,0.164723844516296,-0.468524098908852,0.01460479309356451,-0.3806124640088715,-0.24218643512157106,0.4412443429312237,-0.050177352284867256,-0.2796425902075446,0.7734014633403874,-1.0718395355653196,0.5520137761185079,0.8951765311487555,-0.9633823597044029,-0.8908262703163343,-0.2499738229432499,-0.3534480482344561,0.39131096485791256,1.0985102944218632,-0.01904310949768443,-0.5776246100315218,0.025138014693784724,-0.14845057175482776,-0.515057125758649,0.8970301050713895,0.7633865010483847,1.5830719670894975,0.35974507735970995,1.4309166081785947,0.03106848830006004,-0.22742941307367112,-0.18411492357966486,-0.330289129537908,0.7435536716762184,-0.5776246100315218,-0.6449868117669991,-0.2515285741782577,-0.34037282285250925,-0.25289026942943627,0
1,-0.5808122392303472,-0.16799246841478074,-0.6754758532021286,0.7980264530431777,-0.5851113911059139,-0.017813465574176863,0.41699862175895697,-0.5676075482018218,-0.25616864310313336,-0.22154046698200314,0.7669557106157519,0.19354968831523767,-0.6029771506651315,-0.7949962834512131,-0.474704499648149,-0.10234955777287656,-0.526177254152002,0.29006706846129693,-0.20621168755684438,-0.8867951610386219,-0.42271684430675965,-0.6157745813505758,0.4009038384206283,0.009598936156618472,-1.045056830420726,-0.4811112526441305,-0.17599696978159837,-0.2440251351791853,-1.3316412963571345,-0.8231787290829485,-0.6671532654596445,-0.4575462092841227,0.12810594077356352,-0.9800599174243048,-1.0131152412333122,-0.5137918613648951,-0.09137190955628778,-0.03502862316990572,-0.5544942454937946,-0.3187697216879892,-0.5655671578705067,-0.6321177896305699,-0.014516525128813828,-0.790315057599302,-0.46189448214412143,-0.5584675715985045,-0.5353637499873526,-0.141723858039573,0.8197669483666848,0.7335320243178649,-0.4062530026172692,-0.5776246100315218,-0.39306713884826977,-1.039154002283794,-0.515057125758649,-0.5818573654517121,0.006350189045698056,-0.5869817406062182,-0.3120237915875036,-1.3351862717159424,-0.6006574404678268,-0.22742941307367112,-0.18411492357966486,-0.330289129537908,-1.0235933662036252,-0.5776246100315218,-0.6449868117669991,-0.2515285741782577,-0.34037282285250925,-0.25289026942943627,0
2,0.10679743463426052,-0.2932932617561756,0.2694650831835847,-0.18997266955480316,0.22182274057825602,0.1679789670479963,0.23713804990956797,0.017823617673144696,0.016547546090307622,-0.2951954117923321,-0.072309588898446,-0.37083477211465543,0.5639186960335286,0.5462866826410059,0.6127269613202425,0.3741081473972971,0.15344295080022027,0.4696168837461817,0.10700779263562193,-0.07559297077792078,-0.06516631461220015,-0.6157745813505758,-0.9027637560265969,-0.6450664860075129,0.7216748232961087,0.7547066103799721,-0.20739911347795312,0.3853715616753014,1.0450410040661033,-0.8231787290829485,0.0841404180370756,-0.5984315751595244,0.12810594077356352,-0.4981452959020809,0.01460479309356451,-0.10936634071394731,-0.7443490329251805,-0.783226439993945,0.29540583895196043,0.5101521412291551,0.057987609754792425,0.8545142831095158,-0.057584157618064354,-0.5518418583720303,0.8551831559449405,-0.5393520319561603,0.955956506163643,0.41054123011344795,0.03104957481882179,-0.010767548798440602,-0.01904310949768443,1.2293036572465719,0.025138014693784724,0.07422528587741378,-0.515057125758649,-0.5818573654517121,1.0413026678303252,-0.5869817406062182,-0.3120237915875036,0.5088823148804157,-0.6006574404678268,-0.22742941307367112,-0.18411492357966486,-0.330289129537908,0.7435536716762184,1.2293036572465719,-0.6449868117669991,-0.2515285741782577,-0.34037282285250925,-0.25289026942943627,0
3,-0.8636539489757264,-0.5491333141184747,-1.0641683341464276,-1.8306453392305004,-0.5793584741392489,0.1388901504068181,0.01897440773977481,-0.07181075966788504,0.4270992490388661,-0.4621710422849725,2.171385462090861,-0.33941614501557615,1.4129709913944664,1.2520570593423124,1.3029151803380512,1.0089019184290011,0.6294809474195527,1.3218217470252658,0.8120568638957228,-0.07858084658033467,1.59666748176544,1.857869360811031,-0.9027637560265969,0.009598936156618472,-1.045056830420726,-1.2948000691659713,2.2634810225337016,0.9797795394248143,-0.6344071073957338,-0.8231787290829485,-0.6671532654596445,0.8404675375356918,3.4618686973856443,1.4317844557899309,-1.0131152412333122,0.0016009135817424349,-1.1889734992518437,-0.783226439993945,0.7515242396592383,0.53627211092143,2.066614339520501,1.6250558105794501,-0.9717659955421908,-0.790315057599302,1.6529496398689105,0.7873929786908178,-0.5353637499873526,-0.09454384022241732,-0.6194705523972387,-0.45599756292324944,0.36816678362190036,2.1327677908856186,0.44334316823583925,0.07422528587741378,-0.515057125758649,-0.5818573654517121,1.1253887409444312,-0.5869817406062182,1.7032828152541373,-1.3351862717159424,-0.6006574404678268,-0.22742941307367112,-0.18411492357966486,-0.330289129537908,-1.0235933662036252,2.1327677908856186,2.8959907848338253,-0.2515285741782577,-0.34037282285250925,-0.25289026942943627,0
4,-0.06463435775874737,-0.2144739678491783,0.03387660241124042,0.9509802921064633,-0.5770985346243703,-0.1221284667108391,0.7678930170901562,-0.9958575186180896,-0.6695385324774008,-0.5736836249152226,-0.27496079004980356,0.20592297837602352,-0.1942223438204035,-0.37993456818329846,-0.07693241447032294,0.4959948424007601,0.09607758935873563,1.0804957012572143,0.5738852053052992,-0.7014588480384782,-0.7578816719187274,-0.6157745813505758,-0.9027637560265969,-0.6450664860075129,-1.045056830420726,0.6433477547618389,-1.4999206136528431,-0.853098190501868,-1.7078993866539207,-0.8231787290829485,1.0018632804447594,-0.41320653467046875,-0.53479253737213,-0.9800599174243048,-1.0131152412333122,-0.9070439417283983,0.792528566536814,0.4414370887737656,-1.2165808708247885,-1.1476915846051332,-0.2801801117558239,-1.0718395355653196,-0.9717659955421908,1.35507342092622,-0.4255969448868194,-0.5818527270748466,-0.5353637499873526,-0.7622807304650302,0.9711836084030804,1.1334555159545425,-0.793462895736854,-0.5776246100315218,-0.8112722923903243,-0.8164781446515524,-0.515057125758649,0.8970301050713895,0.7092399858860822,-0.5869817406062182,-0.3120237915875036,-1.3351862717159424,-0.6006574404678268,-0.22742941307367112,-0.18411492357966486,-0.330289129537908,-1.0235933662036252,-0.5776246100315218,0.5353390537666092,-0.2515285741782577,-0.34037282285250925,-0.25289026942943627,0
5,4.731955226724772,-2.629277647098751,4.193335910775762,0.07149571749257044,-1.273036653926649,-5.39778851007083,-5.225109177588065,5.111639533304408,4.9224862207898745,-3.254216991584857,0.41724532070255194,-2.2896253474665227,1.9009149516742347,2.499103438442283,1.7485974950255407,1.8718469418633827,2.982820704732345,1.7076504742567438,2.4791134790771805,1.7644899482875473,1.035262815662138,0.20212279979819917,1.5585739277389357,0.009598936156618472,3.7333813159877267,0.5916042720930779,2.0868006908071814,3.3196222317416266,0.4485867974368951,1.4554454174358011,1.0759285838436636,1.242557985995652,-0.53479253737213,3.3982962048251957,-0.14673450297935298,2.3558975321886213,2.6028176915873513,0.4957835097498393,1.7563021466769608,1.873273602944264,3.504492856786131,-0.19239604369582008,0.5518704009980199,-0.044690493232448704,-0.4255969448868194,3.061509276018843,-0.5353637499873526,0.5136518437992721,-1.8779003317436542,-0.15111548634769378,0.7553766767414851,-0.5776246100315218,0.8615483217778936,1.6329562893031047,2.9758856154944167,2.375917575594491,-2.4426993082850097,-0.5869817406062182,-0.3120237915875036,-0.41315197841776335,1.2945203458358339,-0.22742941307367112,-0.18411492357966486,3.02765035409749,-1.0235933662036252,-0.5776246100315218,0.5353390537666092,-0.2515285741782577,2.9379548919900795,-0.25289026942943627,1
6,-0.14847429637470538,0.5681845653880756,-0.08133962143421329,-0.41080227503762917,0.08443628807271647,0.19659413776504925,0.3519597732085967,-0.32706759890780596,-0.401510669848937,0.4093656291790802,-0.07305875790401793,-0.5017662435995323,0.09388830248636751,0.08153382448364674,0.2656020709501482,0.19366039081141456,0.5992342024895084,0.4998470478414027,1.096977611400622,-0.4197863346149993,-0.4147981663859488,-0.6157745813505758,0.2269687719567035,0.009598936156618472,0.505873719892143,0.25936018012623613,-0.45230683547273726,-0.013208760728805594,0.45695824639762017,-0.33886930716643476,-0.6671532654596445,1.7109929828465895,-0.53479253737213,-0.5086326101708741,0.01460479309356451,0.5439279661010771,1.23137544336068,-0.783226439993945,-0.2897238600180659,-0.04154864764456141,0.5139549876724626,-0.6865687718303527,1.1613249596141042,-0.790315057599302,-0.4255969448868194,1.0410076663419183,-0.5353637499873526,-0.06882731999169897,-0.15746548276980185,-0.45599756292324944,-0.793462895736854,1.2293036572465719,-0.8112722923903243,-0.3711264293870693,1.2304142448678836,0.8970301050713895,-0.2434579976146498,-0.5869817406062182,-0.3120237915875036,0.5088823148804157,-0.6006574404678268,-0.22742941307367112,-0.18411492357966486,-0.330289129537908,0.7435536716762184,1.2293036572465719,0.5353390537666092,-0.2515285741782577,-0.34037282285250925,-0.25289026942943627,0
7,-0.348475587454456,-0.5500218787777343,-0.35618945914674044,0.6159385493964092,0.2218687225486919,0.24288820460431382,-0.17217989995188063,0.09579932153622334,0.21993090186534414,-0.30931887119017776,-1.2368862475034454,0.47130679968027467,-1.1924186263550587,-1.0807677334136119,-1.2930229087337521,-1.250711869171483,-1.3645176216883161,-1.311748971190388,-1.4701544061868295,-0.42082975557070856,-0.35972571560407085,-0.6157745813505758,-0.9027637560265969,0.7359832764849764,-1.045056830420726,-0.30410720865849933,-0.12689783049604794,-0.516631211289973,0.612261702790081,-0.8231787290829485,-0.6671532654596445,-0.5712876053929777,-0.19821147190363614,-0.468524098908852,1.0423248274204413,-0.7968681174244757,-1.1889734992518437,0.30975421901951955,-0.15348278788006975,0.12660489554534862,0.6716478894516923,-1.0718395355653196,-0.9717659955421908,-0.5417735361436843,1.6707729164737208,-0.8908262703163343,2.3177122674048363,-0.298722740275686,-0.769952053951821,-0.45599756292324944,-0.01904310949768443,0.32583952360752505,0.025138014693784724,-0.5938022870193108,-0.515057125758649,-0.5818573654517121,0.25975017119125815,-0.5869817406062182,0.35974507735970995,-0.41315197841776335,0.03106848830006004,-0.22742941307367112,-0.18411492357966486,-0.330289129537908,0.7435536716762184,0.32583952360752505,-0.6449868117669991,3.0363092168661105,-0.34037282285250925,-0.25289026942943627,0
8,-0.14861413806181206,1.2454833495090383,-0.08153179751867363,0.657818767235166,4.071742850279681,0.23754076571305952,0.28506303123575666,-0.022528492664908164,-0.15843503933242287,3.3005309307400243,-0.07203383222301847,-0.3788597780969734,-0.7459767675342266,-0.324958609706616,-0.646058124845763,-0.6590611966847952,-0.10908642004076628,-0.5302129715259023,-0.001953373755653898,-0.6295526688213814,-0.7464654085773671,-0.6157745813505758,-0.9027637560265969,0.009598936156618472,-1.045056830420726,-0.25828106296819686,0.0761209762206995,-0.8494319211085755,2.4261866733133064,-0.8231787290829485,-0.6671532654596445,-0.03102178657956708,-0.53479253737213,-0.5086326101708741,0.01460479309356451,-0.7082713738600306,-0.7443490329251805,-0.39742286255683806,-1.038567771852029,-0.7462906379926989,-1.2837144257136306,0.03342263393193222,0.8575674680182271,1.1164753782157313,-0.9633823597044029,-0.7601111011272391,0.4108903403438104,-0.05887001496858632,-0.25829418779578506,0.7001014203641928,-0.793462895736854,0.32583952360752505,-0.8112722923903243,-0.5938022870193108,-0.515057125758649,-0.5818573654517121,0.6122297921518925,-0.5869817406062182,-0.3120237915875036,-0.41315197841776335,-0.6006574404678268,-0.22742941307367112,-0.18411492357966486,-0.330289129537908,0.7435536716762184,0.32583952360752505,-0.6449868117669991,-0.2515285741782577,-0.34037282285250925,-0.25289026942943627,0
9,-0.5568325824004371,-0.4598591338526883,-0.6425220419916059,0.7980264530431777,0.08442911125777794,0.309714223453208,-0.04568403631248447,-0.22255738820324744,-0.3904413388967186,0.42289394052810486,-0.09645273101795832,0.22732601400614585,-0.6804087143618941,-0.7047102576855215,-0.8713382815247885,-0.9314927011415614,-0.5840107085973799,-1.0345108633785514,-0.85358745202245,-0.0484779641054034,-0.07632746299838646,-0.6157745813505758,0.8927713498478191,-0.05721495076170808,0.505873719892143,-1.2948000691659713,-1.4999206136528431,-0.03719867165390161,-0.6559608393173509,-0.2250738208822033,-0.6671532654596445,1.0949253482069148,-0.19821147190363614,0.40142721921875907,0.01460479309356451,-0.09144894856206225,0.7920994335942413,-0.783226439993945,-0.2116423021653937,-0.4429495942569957,-0.5017898199679424,1.239785046844483,-0.9717659955421908,-0.5417735361436843,0.07589093267346199,1.1988913755514157,-0.5353637499873526,-0.7871441745506427,-0.5941095288924804,0.29338425873316154,-0.4062530026172692,-0.5776246100315218,-0.39306713884826977,0.29690114350965535,-0.515057125758649,-0.5818573654517121,-0.7269628291561965,-0.5869817406062182,-0.3120237915875036,-0.41315197841776335,0.03106848830006004,-0.22742941307367112,-0.18411492357966486,-0.330289129537908,0.7435536716762184,-0.5776246100315218,0.5353390537666092,-0.2515285741782577,-0.34037282285250925,-0.25289026942943627,0
